ID,LABEL,Area_bbox,Area_filled,equivalent_diameter_area,feret_diameter_max,Eccentricity,Perimeter,Perimeter_to_Surface_Ratio,Sphericity,Spherical Dispropotion,Solidity,AXIS,axis,Elogantion,Fractal Dimension,Lacunarity
dm_control_c1_11,0,3024.0,666.0,28.92262748940701,65.19202405202648,0.5797342724051331,423.0132393293463,0.6438557676245757,0.21479969323724116,4.655500130977951,0.3057235923685435,54.193835434472405,44.1574408504802,0.9026658322260296,1.3415965532211274,0.16597262770967
dm_control_c1_15,0,1764.0,252.0,17.91246396432554,50.21951811795888,0.9227945638553129,180.87615433949867,0.7177625172202328,0.3111171033213874,3.214223806162752,0.27155172413793105,55.11561714285697,21.235625504086684,0.6207192177953005,1.127813569955183,0.15518240269218037
dm_control_c1_2,0,2280.0,252.0,17.91246396432554,67.67569726275453,0.9297900159201636,200.9827560572969,0.7975506192749877,0.2799925043418865,3.5715241818721837,0.2141036533559898,65.82739893209677,24.230432148429387,0.6067045227208803,1.2309661805570378,0.17203529133754422
dm_control_c1_23,0,1470.0,220.0,16.73656774376801,54.56189146281496,0.5923635937792033,168.59797974644667,0.7663544533929394,0.3118630386271733,3.2065358062373086,0.20202020202020202,46.106967568185674,37.147035580380795,0.8975916440854788,1.2955288415077606,0.21669309118882643
dm_control_c1_24,0,2162.0,253.0,17.94796937867892,62.289646009589745,0.9736149301693724,177.3259018078045,0.7008928925209664,0.31797502887099727,3.144901043175,0.37151248164464024,61.247592759374896,13.97652993445769,0.47769991878700285,1.0919764852226375,0.12686898891887857
dm_control_c1_26,0,2632.0,429.0,23.371344948277684,59.20304046246274,0.8406646280342591,326.0243866176395,0.7599636051693228,0.22520783293469598,4.440342891137237,0.2556615017878427,59.50682069657319,32.226280296261095,0.735904936619552,1.4996745599954378,0.2530311077001364
dm_control_c1_3,0,2040.0,297.0,18.81384047546846,62.36184731067546,0.9151010123833757,192.32590180780454,0.6918197906755559,0.3073190998610647,3.2539467948854726,0.24910394265232974,61.64174254408854,24.855471497226997,0.634999742733425,1.170699653678732,0.2054421717163563
dm_control_c1_35,0,3105.0,457.0,24.04268606686374,69.26037828369117,0.7259262391670424,310.1726188957804,0.6831996010920273,0.2435170653977167,4.106488382515537,0.2232055063913471,67.13578649391162,46.174151793329905,0.8293205416043115,1.2641675454560448,0.17003377587693697
dm_control_c1_36,0,3304.0,424.0,22.736210219877808,64.40496875241847,0.5944946927007293,296.0893577750951,0.7292841324509731,0.241237684238205,4.145289336356634,0.17893345085940943,55.131857092161795,44.3315005885336,0.89671597167554,1.3184481954691438,0.1492652104245798
dm_control_c1_41,0,2600.0,433.0,23.480049464818542,63.89053137985315,0.7128594171914472,301.8883476483184,0.6972017266704813,0.2443444786101196,4.09258275729495,0.21868686868686868,64.20452931610465,45.027083235236795,0.8374407199397811,1.3907740492354976,0.2303760421494812
dm_control_c1_46,0,3000.0,574.0,23.28948359361322,70.178344238091,0.8419428480121145,329.9888527117068,0.7746217199805323,0.221722855067218,4.510134959685765,0.2449683726279471,62.66712398866532,33.81309427234607,0.7345520510424709,1.164748079939577,0.13001413154698274
dm_control_c1_47,0,1932.0,465.0,21.557653718072718,70.21395872616783,0.9546690647254941,262.6396103067892,0.7195605761829842,0.25786425158878346,3.8780094326324135,0.24612272420768713,73.96565148818911,22.017299316026655,0.5455907263648797,1.142031308253527,0.15939971914993545
dm_control_c1_48,0,3640.0,649.0,28.299605538565682,67.11929677819934,0.7568814271410441,437.5279579551077,0.6955929379254494,0.2032003469560432,4.921251439675556,0.2706540447504303,67.84873988024309,44.34269462390914,0.8084257670010803,1.3631567499602335,0.16517609586878865
dm_control_c1_51,0,2867.0,705.0,25.30690599424961,67.11929677819934,0.8664798602312794,388.06601717798213,0.7715030162584138,0.2048723321221875,4.881088576682926,0.29041570438799075,65.77233572619535,32.834341296114815,0.7065493832127439,1.4470651699616814,0.21954797803531978
dm_control_c1_52,0,3168.0,472.0,24.384480051691096,66.03029607687671,0.700655442673868,347.82337649086287,0.7448038040489569,0.2202442635249733,4.540413375563858,0.24656810982048574,62.14653846132134,44.34154215537866,0.8446891678157459,1.4275827998795092,0.2810989036983452
dm_control_c1_58,0,3190.0,623.0,27.151532118863187,63.97655820689325,0.8075561144980125,412.69343417595167,0.712769316366065,0.20668866227215207,4.838194746663343,0.2771661081857348,59.4645918150148,35.07166585976803,0.7679783487794214,1.352143499148635,0.21075493411110252
dm_control_c1_59,0,2444.0,389.0,21.909160375631842,53.600373133029585,0.7446940913501133,273.4386001800126,0.725301326737434,0.25171887669514476,3.972685772037248,0.276798825256975,48.48728637064649,32.36070372145579,0.8169491759912588,1.268159925059688,0.21628042526243024
dm_control_c1_62,0,3712.0,407.0,22.764193258431348,65.92419889539804,0.5995636051941164,298.0243866176395,0.7322466501661904,0.23996634341652007,4.167251064305532,0.18525261720527994,57.637270424552696,46.128670078898054,0.894610032474188,1.1308900976549436,0.12293252210122418
dm_control_c1_63,0,1763.0,232.0,17.186959427966244,55.97320787662612,0.9667447033999594,158.77564927611036,0.684377798603924,0.3400674204301218,2.940593364501624,0.29591836734693877,54.027351586387915,13.817137722030358,0.5057107710710036,1.0699135123584904,0.12864973116101333
dm_control_c1_64,0,2254.0,341.0,20.83685880248485,62.00806399170998,0.7557245159641486,233.6101730552664,0.685073821276441,0.2802143488943343,3.5686966208039865,0.21514195583596216,51.00016868390244,33.3994827086512,0.8092525265645812,1.3766288049054887,0.24249918038746152
dm_control_c1_65,0,4032.0,558.0,24.798683434954437,82.21921916437786,0.9745457594769809,293.82337649086287,0.608329972030772,0.26515031795087435,3.7714456000964502,0.29778051787916154,83.42610690595913,18.70318849551342,0.4734856666601333,1.1681428472037116,0.16640385398756666
dm_control_c1_66,0,1932.0,354.0,20.65272978291924,47.4236228055175,0.10934207630540131,231.6101730552664,0.6913736509112429,0.28013650396570483,3.5696882978250595,0.30904059040590404,40.21524498455559,39.974121624319885,0.9969975828693662,1.355758776832959,0.23439884268586342
dm_control_c1_67,0,1927.0,252.0,17.91246396432554,49.040799340956916,0.8512878854174428,190.91168824543144,0.7575860644659977,0.29476280742786665,3.392558269905597,0.20947630922693267,53.97258752056742,28.319357326897645,0.7243610290854142,1.147182124328062,0.1503451628688059
dm_control_c1_68,0,3978.0,545.0,26.34227689249097,80.77747210701756,0.781023781378665,395.5868324581534,0.7258473990057861,0.2091998438118693,4.780118291576198,0.1927157001414427,76.30847708490671,47.65474187093539,0.7902539359991503,1.2674077057097892,0.1667106824184997
dm_control_c1_69,0,2565.0,539.0,25.104851615652017,64.66065264130884,0.8380045251803975,329.6162697096763,0.665891453958942,0.23927586303510343,4.1792765359425035,0.28846153846153844,55.84208864195582,30.470977283005706,0.7386902467093542,1.4065143643541762,0.1982684341309238
dm_control_c1_71,0,2304.0,247.0,17.733870630789692,50.92150822589606,0.90631159978258,172.08326112068522,0.6966933648610738,0.3237537302034763,3.0887675004439608,0.236816874400767,53.06279963621837,22.424874274383402,0.6500846753957287,1.3013889260328786,0.22109377351807852
dm_control_c1_72,0,4270.0,667.0,28.34456125481373,76.96752561957543,0.8372625084664737,445.8000358937499,0.7064976797048335,0.19974665374089784,5.006341689694356,0.2570264765784114,73.55334338777968,40.21905236573871,0.7394600359485993,1.2911034643397048,0.1461497489669441
dm_control_c1_76,0,2499.0,359.0,21.37973331358283,53.823786563191554,0.4292142921540275,265.12489168102786,0.7385094475794648,0.25333876682717815,3.947283759702584,0.22779187817258884,42.19261818645793,38.108486061672956,0.9503697626056408,1.4715264886320623,0.222979676188391
dm_control_c1_78,0,2024.0,399.0,21.70480664627101,48.76474136094644,0.5210845682879047,261.6162697096763,0.7070709992153414,0.2606399868906543,3.836709830788657,0.283960092095165,40.1391227917843,34.258944059833674,0.92385337113482,1.3291765172097212,0.18784730948157358
