ID,LABEL,Area_bbox,Area_filled,equivalent_diameter_area,feret_diameter_max,Eccentricity,Perimeter,Perimeter_to_Surface_Ratio,Sphericity,Spherical Dispropotion,Solidity,AXIS,axis,Elogantion,Fractal Dimension,Lacunarity,Mom2,Mom3,MomH2,MomH3,Contrast,Dissimilarity,Homogeneity,ASM,Energy,Corralation,Intensity_Max,Intensity_Mean,Intesinty_Min,Shannon_Entropy,quartiles_25,quartiles_50,quartiles_75
lat_306_a_0,1,2145,366,21.587164551489145,65.00769185258002,0.8809805038001485,272.5035713374682,0.7445452768783284,0.24887041749191038,4.018155352001631,0.30525437864887406,56.79115674805324,26.870881614165196,0.687860863314961,1.331445578382732,0.10612215584701823,1073207.0,24919659.0,0.0007638535188488006,2.256738697014466e-05,2074.3243243243246,32.236486486486484,0.06540912436513319,0.003424032140248357,0.05851522998543505,0.7729473477853825,255.0,134.66120218579235,3.0,1.5538716973108726,82.0,117.0,198.75
lat_306_a_1,1,3634,414,22.959119571977435,80.99382692526635,0.9526603442083662,277.64570696119915,0.6706418042541042,0.2597850410497931,3.849336343459166,0.18253968253968253,92.2787417786812,28.05611709299808,0.5513951611467208,1.2909460567511388,0.1215409456174726,1293128.0,33950150.0,0.0032091550824966024,0.0002504987268244724,1552.532544378698,29.171597633136095,0.04059154934316277,0.0030461118308182486,0.055191592030111335,0.7799057242898242,254.0,128.27777777777777,2.0,1.2133266673445051,83.25,117.5,172.0
lat_306_a_10,1,2288,381,22.025082668269306,63.245553203367585,0.6491097211107519,276.4386001800126,0.7255606303937339,0.2503045445183298,3.995133216315895,0.25,49.75305892647356,37.84689292208927,0.8721781894911259,1.2910167829928187,0.13800324514806914,1373663.0,41427267.0,0.000919142530433291,2.4742492785012846e-05,2785.5625,40.3125,0.02711537080455579,0.0034722222222222225,0.05892556509887896,0.5384455485015798,253.0,130.58267716535434,2.0,1.409257948079372,92.0,126.0,167.0
lat_306_a_11,1,3712,574,27.034043328329254,76.57675887630658,0.6828586963675439,436.5512985522207,0.76054233197251,0.1945474728829559,5.140133588893351,0.20857558139534885,64.11443734398672,46.8388328434881,0.8547224566630737,1.3443642424539641,0.1517802610140785,2485364.0,93708394.0,0.0007645183886528465,2.4593150095872227e-05,2949.8009708737864,41.26213592233009,0.03092915861946001,0.002450749363747761,0.04950504382128917,0.6058609535770347,254.0,132.75087108013938,10.0,1.6264475499475282,87.25,122.0,179.0
lat_306_a_12,1,2576,377,21.73411767467788,56.71860364994893,0.7169834230093205,272.12489168102786,0.7334902740728514,0.25091326264654407,3.9854409824827703,0.2117579908675799,55.0666445928253,38.3864192481361,0.8349192879275336,1.210719190214722,0.13276331194066998,885070.0,24428422.0,0.0008285535187199078,2.5633806971592196e-05,2664.4901960784314,41.37647058823529,0.019266984562466796,0.0039215686274509795,0.06262242910851494,0.5006606030006987,251.0,117.56064690026955,3.0,1.4238124552993536,86.0,108.0,147.0
lat_306_a_13,1,2193,288,19.149229459268767,51.15662224971465,0.6836355425861219,190.29646455628165,0.6607516130426446,0.31613345382647134,3.163221063433892,0.25,43.92076169742443,32.05440714683924,0.854297121080351,1.2533342261937057,0.13215672776195536,664899.0,16057943.0,0.0014075090062192145,4.8774272455946724e-05,1348.1601731601731,28.151515151515152,0.027746088358840813,0.004403965442926482,0.06636237972621599,0.6807738791357424,248.0,104.35763888888889,1.0,1.3413252601331866,74.0,97.0,124.25
lat_306_a_14,1,2760,356,21.290215544369623,72.67048919609665,0.825645623850205,264.1604255869606,0.7420236673791029,0.2531991103471192,3.949460954381183,0.2003376477208779,60.004163371643294,33.853692975068526,0.7511252009075418,1.3266400424226532,0.1845964717283888,826864.0,20393972.0,0.0023823342166264627,0.00012817456911676586,2268.3178294573645,37.914728682170534,0.03946971218801478,0.0038759689922480624,0.062257280636469035,0.5911584982080975,249.0,117.98314606741573,4.0,1.1017258799966196,79.0,113.0,151.25
lat_306_a_15,1,2970,488,24.22732816723524,66.94027188471824,0.7026913909192753,355.23149339882605,0.7705672308000565,0.21426139742864037,4.667196293877666,0.206448723690103,59.03316963764684,42.00179151139722,0.8435014943538779,1.4454148636903439,0.1314504233582371,1015591.0,31519947.0,0.002254259783781839,0.00013364297540486124,1280.3866279069766,26.0203488372093,0.04385549090079524,0.0029745808545159538,0.05453971813748173,0.731998239053277,247.0,87.34490238611714,1.0,1.537403878138892,57.0,75.0,104.0
lat_306_a_16,1,1400,229,17.075475271404667,47.4236228055175,0.868710455270186,147.22539674441617,0.642905662639372,0.3643677575705609,2.7444799360611567,0.3082099596231494,43.71860822160334,21.65471172644278,0.7037899152413966,0.9991128775949075,0.1019262178446375,513191.0,12745131.0,0.00270561292815627,0.00011158808491745118,2048.1377245508984,34.01796407185629,0.03730306488947876,0.006274875398902794,0.07921411110971828,0.518738179277295,250.0,98.68995633187772,4.0,0.9141397757443899,74.0,91.0,111.0
lat_306_a_17,1,2436,333,19.994929783493642,58.309518948453004,0.6184903191053388,226.88225099390857,0.7225549394710464,0.2768657497080011,3.611858819860018,0.2239657631954351,51.68920009133433,40.6169815567075,0.8864493322394862,1.347575117372388,0.13800588671009867,832999.0,22824297.0,0.0016399795908657953,5.492223371293819e-05,1968.8938775510203,33.75102040816327,0.02054759315797583,0.004081632653061225,0.06388765649999399,0.6532121660450717,249.0,122.14331210191082,5.0,1.1256853565273421,87.0,115.0,151.0
lat_306_a_18,1,2915,335,20.65272978291924,73.66138744281159,0.7787911259858017,245.39696961967002,0.732528267521403,0.26439798447043866,3.7821770918673785,0.1808855291576674,70.03991377662926,43.934870681119634,0.7920122062029472,1.2448811155269621,0.21378656900529855,1125771.0,40460921.0,0.004771358637340551,0.00035165423587015166,1744.9197080291972,30.766423357664234,0.05032515057852295,0.0037029143800948374,0.060851576644281265,0.579169060345871,228.0,90.65970149253731,1.0,0.7694707516482366,60.0,88.0,121.0
lat_306_a_19,1,2478,415,22.511093682995384,61.68468205316454,0.7348532049451235,269.58073580374355,0.6773385321702099,0.26233583170518165,3.8119077881965446,0.2582738481505516,55.6246162214595,37.72607162768887,0.8235448935878058,1.3219904061516061,0.207909203316738,1242540.0,46372222.0,0.004207732518195523,0.00027588816298897167,2364.162629757786,33.83737024221454,0.03772691331905183,0.0035320458327845685,0.059431017430164934,0.619945643124743,253.0,93.178391959799,1.0,1.1077719456440374,58.0,81.0,112.75
