ID,LABEL,Area_bbox,Area_filled,equivalent_diameter_area,feret_diameter_max,Eccentricity,Perimeter,Perimeter_to_Surface_Ratio,Sphericity,Spherical Dispropotion,Solidity,AXIS,axis,Elogantion,Fractal Dimension,Lacunarity
dm_control_c5_19,1,1856,259,18.1595441,64.88451279,0.972526016,188.2609307,0.72687618,0.303036271,3.299935013,0.242282507,68.42029681,15.92784956,0.482487532,1.161112977,0.165054272
dm_control_c5_2,1,1634,304,19.67396304,50.24937811,0.635037869,221.4680374,0.728513281,0.279081255,3.583185841,0.24516129,44.84524957,34.64210352,0.878908986,1.413816006,0.23328135
dm_control_c5_21,1,2450,291,19.24870665,56.93856338,0.94828217,194.6040764,0.668742531,0.310741668,3.218107198,0.275829384,54.47324602,17.29136701,0.563408036,1.00409598,0.120768288
dm_control_c5_28,1,2728,402,22.16913314,64.28841264,0.80361581,264.4325035,0.685058299,0.263380579,3.796787162,0.221330275,59.37806093,35.33875854,0.771458625,1.211764285,0.140343398
dm_control_c5_35,1,984,199,15.917747,47.01063709,0.902470091,141.1837662,0.709466162,0.354198492,2.823275716,0.294814815,43.20167682,18.60923121,0.656317394,1.221170117,0.235087589
dm_control_c5_37,1,2200,348,19.99492978,50.48762225,0.477644595,212.01829,0.675217484,0.29627597,3.375231545,0.25180433,41.92818574,36.83613974,0.937311662,1.338922947,0.238933274
dm_control_c5_40,1,2116,346,20.98906578,54.91812087,0.777530411,245.2670273,0.708864241,0.268846145,3.719599545,0.270523847,51.66062777,32.48654495,0.792997691,1.46048942,0.266238846
dm_control_c5_42,1,2585,445,22.73621022,60.53924347,0.561151327,301.2314934,0.741949491,0.237119666,4.217279901,0.227706113,46.64738579,38.61065827,0.909787463,1.586326619,0.234967977
dm_control_c5_43,1,2058,343,20.89787463,62.36986452,0.859639553,245.0893578,0.714546233,0.267872134,3.733124396,0.258088789,52.35239908,26.74689342,0.714773396,1.272944954,0.13991682
dm_control_c5_45,1,1302,219,16.69848677,45.18849411,0.83736897,161.1126984,0.735674422,0.325609613,3.071162399,0.305439331,40.66458344,22.2288105,0.73934978,1.092074595,0.135126175
dm_control_c5_46,1,2600,459,23.53421343,61.05735009,0.488538632,319.746212,0.735048763,0.231229986,4.32469862,0.240331492,47.96359095,41.85026031,0.934099709,1.265074202,0.14208636
dm_control_c5_49,1,4288,666,28.72384419,69.92138443,0.595344964,467.1431816,0.720899972,0.193171219,5.176754616,0.229787234,60.39913623,48.52890652,0.896364997,1.547421312,0.246168036
dm_control_c5_50,1,3038,325,20.34214473,77.80102827,0.939276087,254.3319985,0.782559995,0.251272875,3.97973717,0.247713415,68.77292823,23.60028314,0.585800649,1.208202112,0.154234865
dm_control_c5_51,1,1947,364,21.40948939,60.7289058,0.901445732,270.9177849,0.752549402,0.248266811,4.027924613,0.242587601,63.48346321,27.48149136,0.657945382,1.381864034,0.214100717
dm_control_c5_52,1,2080,404,22.05396804,58.13776741,0.79247324,263.6162697,0.690094947,0.262823626,3.804832975,0.288301887,50.77209597,30.96624076,0.780965227,1.401157711,0.220523921
dm_control_c5_54,1,2880,574,26.51090773,74.88658091,0.907874784,357.5573952,0.647748904,0.232931759,4.293102859,0.35589942,65.28757531,27.37125648,0.647488556,1.283158582,0.15064079
dm_control_c5_55,1,2226,480,24.43663943,57.38466694,0.681914915,343.1959595,0.731761108,0.223691348,4.470445584,0.291666667,45.94355073,33.60456051,0.85523769,1.403654722,0.138684545
dm_control_c5_57,1,1312,276,18.40330728,43.56604182,0.65740318,187.6751442,0.705545655,0.308062611,3.246093372,0.291347207,35.98695971,27.11757847,0.868066255,1.343993931,0.197496338
dm_control_c5_65,1,1908,286,19.08262324,53.03772242,0.637992746,190.8761543,0.667399141,0.3140771,3.18393159,0.240336134,40.02605848,30.82176104,0.877520583,1.317595581,0.225921781
dm_control_c5_66,1,1849,363,21.43920417,58.72818744,0.860001995,262.4030663,0.7268783,0.25667858,3.895923071,0.282915361,53.53292156,27.31735044,0.714346324,1.229550896,0.135248358
dm_control_c5_67,1,2537,432,23.01450957,67.11929678,0.866419069,271.3319985,0.652240381,0.266471388,3.752748122,0.242424242,59.41061071,29.66475949,0.706624038,1.414311782,0.136391096
dm_control_c5_69,1,2964,391,22.14039803,66.21933252,0.911110478,239.5391052,0.622179494,0.290374767,3.443825411,0.260840108,61.04547599,25.16063899,0.641998615,1.253122067,0.204972776
dm_control_c5_72,1,2360,454,23.39856842,61.68468205,0.821451798,289.8172798,0.673993674,0.253638329,3.942621775,0.27724049,55.68031529,31.75325624,0.7551675,1.440448142,0.227099666
dm_control_c5_73,1,2652,499,25.20608127,54.81788029,0.634635586,337.5807358,0.676514501,0.234572745,4.26306987,0.277994429,51.95524488,40.15161269,0.879097001,1.568560607,0.220418612
dm_control_c5_74,1,3363,447,23.34408973,76.57675888,0.79805003,311.1248917,0.726927317,0.235717626,4.242364128,0.177814707,69.50720216,41.88442808,0.776267477,1.501629987,0.23030466
dm_control_c5_75,1,2200,355,21.20031979,53.53503526,0.482296334,277.7817459,0.786917127,0.239766543,4.170723687,0.268849962,45.342122,39.72006757,0.935953061,1.342372799,0.187665957
dm_control_c5_77,1,2322,304,19.67396304,66.03029608,0.909971428,217.5391052,0.715589162,0.284121688,3.519618681,0.235112142,58.31836637,24.18293263,0.643949497,1.307794343,0.17256613
dm_control_c5_78,1,2714,492,24.87557876,67.42403132,0.746069599,326.8883476,0.672609769,0.239069199,4.18288932,0.255386232,57.76763545,38.46561812,0.816007334,1.519762924,0.231949968
dm_control_c5_79,1,2491,456,23.93653682,60.90155991,0.711369748,297.373629,0.660830287,0.252876654,3.954497123,0.273058252,55.5538742,39.04426042,0.838342387,1.32051722,0.151432812
dm_control_c5_81,1,2958,527,25.63184748,59.9082632,0.621361738,382.137085,0.740575746,0.210722348,4.745581142,0.243396226,54.98438373,43.08157489,0.885168814,1.426224596,0.193712387
dm_control_c5_84,1,1650,305,19.67396304,50.08991915,0.900884411,187.2964646,0.616106791,0.329998636,3.03031556,0.319663512,50.33539436,21.84853457,0.658831596,1.288247088,0.22927628
dm_control_c5_85,1,2880,426,22.7081927,62.80127387,0.87725266,306.3319985,0.756375305,0.232884229,4.293979044,0.218918919,66.46204956,31.90370634,0.692841199,1.349907562,0.15633133
dm_control_c5_87,1,2200,349,21.07986245,54.23098745,0.345800341,252.1604256,0.722522709,0.262627813,3.807669834,0.212158055,46.49351164,43.62523941,0.968663057,1.525521472,0.249634805
dm_control_c5_89,1,3776,471,24.06915023,74.43117626,0.873166647,310.373629,0.682139844,0.243627224,4.104631596,0.214521452,68.49127301,33.38413925,0.698155996,1.174767587,0.153573233
dm_control_c5_9,1,1936,286,18.88139488,56.85068161,0.784687398,212.3969696,0.758560606,0.279277296,3.580670584,0.204978038,49.98856455,30.98749495,0.787331997,1.373773128,0.204881124
dm_control_c5_91,1,2850,540,24.56655336,62.24146528,0.667014105,314.5868325,0.663685301,0.24533164,4.076115088,0.239152371,54.03720647,40.26015527,0.863159944,1.432599695,0.205873887
dm_control_c5_92,1,2100,279,18.84764794,61.6116872,0.757543303,181.3614357,0.650040988,0.32648414,3.062935924,0.190704033,52.25071635,34.10847939,0.807951059,1.2822955,0.15488977
dm_control_c5_94,1,2223,427,22.90359562,66.03029608,0.919345815,295.5746391,0.717414173,0.243436879,4.107841026,0.283746556,58.76342787,23.12049833,0.627256304,1.434272006,0.231362553
