ID,LABEL,Area_bbox,Area_filled,equivalent_diameter_area,feret_diameter_max,Eccentricity,Perimeter,Perimeter_to_Surface_Ratio,Sphericity,Spherical Dispropotion,Solidity,AXIS,axis,Elogantion,Fractal Dimension,Lacunarity,Mom2,Mom3,MomH2,MomH3,Contrast,Dissimilarity,Homogeneity,ASM,Energy,Corralation,Intensity_Max,Intensity_Mean,Intesinty_Min,Shannon_Entropy,quartiles_25,quartiles_50,quartiles_75
pc_299_b_21,2,3552,348,21.049640414216977,101.84301645179212,0.9872388645502058,241.57463914933368,0.6941799975555566,0.27374312104480386,3.653059832821621,0.3107142857142857,100.62765019507394,16.024593690736914,0.3990569212548661,1.1897032039416873,0.1553682925810868,1540102.0,89089098.0,0.011861978729056952,0.0018719191760317166,1890.453781512605,32.94957983193277,0.03548750234289904,0.004236988913212345,0.06509215707911625,0.46979966514466126,243.0,91.60919540229885,1.0,0.6067837082791777,68.0,87.5,113.0
pc_299_b_22,2,4176,397,22.48279562821002,84.29116205154607,0.9178385026925637,271.12489168102786,0.6829342359723624,0.2605138360399678,3.8385677137185947,0.18012704174228675,81.85350274683968,32.492075830349116,0.6300428605423984,1.1746501364497814,0.15849798372750726,1971628.0,86883282.0,0.0038180153824218625,0.000278843265375033,2621.11724137931,39.772413793103446,0.019477023251490862,0.003448275862068965,0.058722021951470346,0.61447102535064,251.0,134.41561712846348,1.0,0.8492905272256046,94.0,129.0,179.0
pc_299_b_23,2,6478,591,27.431452220735256,92.17917335276988,0.8220594854801113,392.90054095713816,0.6648063298767143,0.21933909422477119,4.559150768513862,0.17631264916467781,88.54537698743553,50.417880903717446,0.7545870511620824,1.1394731062620849,0.12958153898626687,3855044.0,169818800.0,0.0014358287570673124,6.440193767774516e-05,3502.1039697542533,43.854442344045374,0.040049108097145486,0.0019475344928012697,0.04413087913016542,0.5588275092012225,253.0,154.17089678511,1.0,1.1849498302815937,109.0,155.0,214.0
pc_299_b_24,2,3588,499,25.206081266687335,69.35416353759881,0.7564302467294093,281.5929291125633,0.5643144871995256,0.2812117476911436,3.5560392060800585,0.2296364473078693,65.03955332599998,42.54070488378807,0.8087486446736273,1.0187429722169734,0.12209408501589197,3443721.0,183456355.0,0.0038328458285076476,0.00024503961467045604,3679.9175257731963,46.36082474226804,0.03882134094550651,0.00263046019768307,0.051288012221990725,0.49332028539749306,252.0,140.6993987975952,1.0,0.8618570175456216,102.5,135.0,186.0
pc_299_b_25,2,1767,261,18.229523339239496,58.05170109479997,0.8359473169263293,190.39696961967002,0.7294903050562069,0.30079121907979095,3.324565135442766,0.21481481481481482,56.21764552487047,30.85278899643895,0.7408169118075059,1.1774008584687117,0.1400548393103564,680394.0,17018422.0,0.00351972591222226,0.00020580781965706652,2026.8064516129032,33.54377880184331,0.04036242932936763,0.004693240459555311,0.0685072292503157,0.5457561498557236,250.0,116.59386973180077,8.0,0.8074858250109387,86.0,111.0,143.0
pc_299_b_26,2,2200,384,22.025082668269306,52.49761899362675,0.5463931129678038,252.6162697096763,0.663034828634321,0.27390887366385774,3.6508492281531733,0.2651356993736952,49.26386070647429,41.25990435462619,0.9151660204230208,1.0706826697522493,0.11743211486662611,1636379.0,71891569.0,0.004174501499516526,0.0002807141487091016,1818.2448979591836,32.04761904761905,0.026809494208482013,0.0034707760655282517,0.058913292774451606,0.4879152208396769,249.0,106.74540682414698,1.0,1.044201071452708,82.0,103.0,128.0
pc_299_b_27,2,3243,339,20.775663783985824,74.73285756613352,0.9054059006913112,233.95331880577402,0.6901277840878289,0.2789816064605899,3.584465702548975,0.2026300059772863,68.26097249711863,28.979991073397972,0.6515727125548075,1.2697908068359811,0.14908613086997344,1425278.0,52404782.0,0.00504930662784311,0.00042157555574191846,1556.2286821705425,30.58527131782946,0.042071984104877315,0.0039961540772790105,0.06321514120271353,0.7485113016865735,252.0,124.0,2.0,1.0024961435366513,90.0,115.0,158.0
pc_299_b_28,2,1064,187,15.430353037616328,45.0,0.9548443445743869,124.08326112068522,0.6635468509127552,0.3906722253062324,2.5596905416455953,0.3393829401088929,43.93807126924747,13.05428696286902,0.5450747736833886,1.191083677254747,0.21545440230891172,520866.0,11900064.0,0.0023364637842626795,0.00013760015642482563,2614.066666666667,41.36,0.016071723650135747,0.00666666666666667,0.08164965809277262,0.5574712566471145,250.0,130.19786096256684,4.0,0.8244414221129747,92.5,120.0,167.5
pc_299_b_29,2,1620,224,16.88803298257901,54.20332093147061,0.9658153224484298,134.66904755831212,0.6012011051710362,0.3939681858125507,2.538276023322853,0.3002680965147453,57.80048287744907,14.983682725260444,0.5091474240860233,0.8398639951245269,0.10566553138889692,805513.0,35339177.0,0.01994485879988511,0.003351459629013784,2182.4464285714284,32.767857142857146,0.03210468241315458,0.006094104308390021,0.07806474433692857,0.4619190243642731,248.0,89.50892857142857,1.0,0.5581755602856693,65.0,86.0,107.0
pc_299_b_3,2,1767,261,18.229523339239496,58.05170109479997,0.8359473169263293,190.39696961967002,0.7294903050562069,0.30079121907979095,3.324565135442766,0.21481481481481482,56.21764552487047,30.85278899643895,0.7408169118075059,1.1774008584687117,0.1400548393103564,680394.0,17018422.0,0.00351972591222226,0.00020580781965706652,2026.8064516129032,33.54377880184331,0.04036242932936763,0.004693240459555311,0.0685072292503157,0.5457561498557236,250.0,116.59386973180077,8.0,0.8074858250109387,86.0,111.0,143.0
