ID,LABEL,Area_bbox,Area_filled,equivalent_diameter_area,feret_diameter_max,Eccentricity,Perimeter,Perimeter_to_Surface_Ratio,Sphericity,Spherical Dispropotion,Solidity,AXIS,axis,Elogantion,Fractal Dimension,Lacunarity
pc_control_c1_0,0,1740.0,247.0,17.733870630789692,59.23681287847955,0.9539782446377483,182.4619407771256,0.7387123108385651,0.3053381842597671,3.275057138445704,0.25622406639004147,62.548213610242506,18.756696985364307,0.5476091874956106,1.0547428654496849,0.14317219236873
pc_control_c1_1,0,1280.0,206.0,16.195287778099022,40.01249804748511,0.6925064440014583,155.31980515339464,0.7539796366669643,0.3275757206635695,3.052729298662007,0.2881118881118881,36.44279485282231,26.290258186418185,0.849359575794316,1.0263162034347073,0.19362061875485986
pc_control_c1_10,0,2460.0,442.0,23.722813466638858,63.245553203367585,0.8425769937017308,293.06601717798213,0.6630452877329912,0.2543024852452011,3.93232492020591,0.21571498291849683,68.85012662979778,37.081019529894334,0.7338773119087656,1.3498321346597133,0.11632405675244382
pc_control_c1_11,0,988.0,181.0,15.180789096653193,52.952809179494906,0.9565642204671918,146.39087296526012,0.8087893533992272,0.325784350729703,3.0695151493930437,0.2721804511278195,54.14925028687183,15.785680619802763,0.5399274801247261,1.1755150015913443,0.3160534515525513
pc_control_c1_12,0,2070.0,238.0,17.407785949022028,47.07440918375928,0.6754941944966024,179.77564927611036,0.7553598709080267,0.30420233592769735,3.2872857368119597,0.21875,43.44861162274562,32.03749876644288,0.8586997758963995,1.2016336981428068,0.19271255474602283
pc_control_c1_13,0,3807.0,506.0,24.436639426909572,82.37718130647589,0.9313588900542131,350.7167747730646,0.7477969611365983,0.21889448245433,4.568411175958441,0.23819197562214323,76.4682104679397,27.842265279914482,0.6034090509032162,1.3911944418666726,0.17231056434474434
pc_control_c1_14,0,3404.0,537.0,24.514670406003766,80.52949770115296,0.8371011715275001,377.3675323681471,0.7995074838308202,0.2040851473611757,4.899915613311485,0.16631430584918958,78.22114918112852,42.790731390650585,0.7396270036248561,1.4050981826676394,0.1645031674443161
pc_control_c1_15,0,2088.0,252.0,17.91246396432554,65.29931086925804,0.9228351016931284,176.88225099390854,0.701913694420272,0.3181419553505963,3.1432509393424324,0.245136186770428,59.713152482174145,23.001222269288952,0.6206409934974105,1.157473162240474,0.1532521149286494
pc_control_c1_16,0,2401.0,286.0,19.08262324195121,57.28001396647874,0.6769959954456298,190.64570696119915,0.6665933809832139,0.31445674777422056,3.180087586220279,0.21232368225686712,56.645571372215294,41.69038712744565,0.8578966719310563,1.2247169819120503,0.21913013784564464
pc_control_c1_17,0,2128.0,334.0,20.62188177498708,56.22277118748239,0.8087369823156941,217.0893577750951,0.649968137051183,0.298428043417101,3.3508915199445237,0.25437928408225435,51.10132161878488,30.056287991622412,0.7669227229035983,1.1376591555125597,0.10996056829842232
pc_control_c1_18,0,806.0,206.0,15.594510349620345,34.0147027033899,0.7909564619041389,127.76955262170047,0.6689505372863899,0.3834371972464472,2.6079890192741746,0.36174242424242425,33.85828176232919,20.7169492697371,0.7822227521009559,1.4607543238090737,0.6178271645072398
pc_control_c1_19,0,1935.0,220.0,16.73656774376801,60.8276253029822,0.9495093793500715,159.0538238691624,0.7229719266780108,0.3305766374619282,3.0250171569222517,0.26763990267639903,57.836461825583015,18.145533271655435,0.5601237781494045,1.2966286568305396,0.33484358302477746
pc_control_c1_2,0,2176.0,276.0,18.746042631630413,64.03124237432849,0.8728093045652456,203.36143571373725,0.7368167960642654,0.2895948762788605,3.453099767680513,0.22150882825040127,60.286958773866054,29.42373674089942,0.6986139043802099,0.9836634696457461,0.104495641883534
pc_control_c1_20,0,1200.0,212.0,16.42944866646031,44.82186966202994,0.5736571922626891,158.04772721475248,0.7455081472393985,0.32657625732858075,3.0620719588744083,0.2545018007202881,36.776963633562005,30.123845138548592,0.9050389452715102,1.181743788222038,0.08740695448991823
pc_control_c1_21,0,1862.0,346.0,20.98906578384008,55.00909015790027,0.8932991124925879,235.78174593052023,0.6814501327471683,0.27966157690449756,3.575750416159217,0.31312217194570136,49.14645898196335,22.089498888105915,0.6704197747191962,1.2316993454139256,0.24246434767937122
pc_control_c1_22,0,2430.0,359.0,21.290215544369623,57.9396237474839,0.5441998826926313,278.0182899632296,0.7809502527057012,0.2405783617918842,4.156649802383576,0.2161505768063145,48.72240842209379,40.87593706905934,0.9159451912577454,1.567891657331478,0.2684699216377632
pc_control_c1_23,0,3416.0,367.0,21.616635097022034,67.97793759742936,0.633646699759163,283.6040764008565,0.7727631509560123,0.2394558741114435,4.176134762660268,0.1764423076923077,56.2120556350546,43.48691418501165,0.8795581598014561,1.2568760854536043,0.15241766717348618
pc_control_c1_24,0,3304.0,397.0,21.646065519224038,68.24221567329127,0.9016666040966588,270.05992052357226,0.7338584796836203,0.25180752583529664,3.971287183267447,0.28438948995363217,62.38306041670169,26.97642440028364,0.6575955328887916,1.14469459336838,0.15589161626848583
pc_control_c1_25,0,2640.0,366.0,21.587164551489145,63.13477647065839,0.8581829919619987,281.8883476483185,0.7701867422085205,0.24058489161602933,4.15653698485767,0.21516754850088182,61.35087530441986,31.494097157376103,0.7164802110534945,1.4528128324469236,0.23825881453317962
pc_control_c1_26,0,2842.0,419.0,22.680140565547774,61.61168720299745,0.9220431555709692,250.71677477306463,0.6205860761709521,0.28419224460589854,3.5187448601447326,0.30513595166163143,59.475537301330476,23.022212968997632,0.6221632383809808,1.2425197822588492,0.15351819612268422
pc_control_c1_27,0,2376.0,339.0,20.775663783985824,70.57619995437555,0.9303841548342094,236.92388155425118,0.698890506059738,0.2754837219829866,3.6299785439292065,0.2744939271255061,70.05358549307053,25.68066646604984,0.6054634915543725,1.259580129208664,0.265272604487425
pc_control_c1_28,0,1617.0,418.0,21.587164551489145,50.96076922496363,0.7877306830711487,242.81727983645297,0.6634351908099808,0.2792967519134983,3.580421158315914,0.3505747126436782,45.02953795524016,27.73908612305757,0.7848692765653624,1.338654590076016,0.23562294374727205
pc_control_c1_29,0,3886.0,410.0,22.847936741452536,74.24957912338628,0.8797551653014224,315.71067811865476,0.7700260441918408,0.2273566122133337,4.398376586741529,0.211340206185567,65.99612250855324,31.376339701669814,0.6895121591854719,1.3124482109471511,0.22742024398822214
pc_control_c1_3,0,1595.0,375.0,20.928315827817965,56.753854494650845,0.8824773611823147,238.36143571373725,0.6929111503306316,0.27583423073370383,3.6253658486840274,0.30148992112182293,54.872886175421115,25.80972943419084,0.6858242292847003,1.4232477426872363,0.3484876632692009
pc_control_c1_30,0,1034.0,336.0,19.802974013476614,47.51841748206689,0.944228297560277,176.84671708797583,0.5741776528830385,0.35178983644360623,2.842606284790451,0.38403990024937656,50.25684883588468,16.549155436471327,0.5738393030506889,1.358672314893745,0.2778497816458928
pc_control_c1_31,0,2650.0,363.0,21.498510523728477,56.60388679233962,0.5870976052270409,276.0182899632296,0.7603809640860321,0.2446923453277885,4.086764539611591,0.19247083775185578,52.912925487495016,42.833867883591445,0.8997311559464309,1.1698914811594945,0.13526296519390027
pc_control_c1_32,0,2592.0,274.0,18.677998695187732,54.08326913195984,0.7538626527833834,194.01828996322962,0.708095948770911,0.30243882417313495,3.3064538018026988,0.19557458957887222,55.924850307130896,36.74441844789218,0.810575128753992,1.277905682333738,0.20422254743804022
pc_control_c1_33,0,6120.0,671.0,29.229158977248975,92.64987857520376,0.7684113995714854,469.2436867076458,0.6993199503839729,0.19568960374898808,5.110133501433752,0.1674987518721917,79.97364697770821,51.179630163405896,0.7999726162740048,1.2726174620143114,0.16725337126605963
pc_control_c1_34,0,5700.0,461.0,24.22732816723524,108.30050784737807,0.9899175004147854,282.1370849898476,0.612011030346741,0.26977097388326005,3.7068480185445645,0.2629777524244153,114.10337522265809,16.16218722344835,0.3763577132264093,0.9803927345848513,0.1596896814700516
pc_control_c1_35,0,2679.0,482.0,24.462677409178383,59.16924876994806,0.6152484501670222,324.40306627407983,0.6902192899448507,0.2369020999662245,4.221152957878261,0.2416452442159383,51.72757463010202,40.778568056601635,0.8878813377845958,1.4003254743732336,0.13819106678581305
pc_control_c1_36,0,1440.0,228.0,17.03815178355966,48.104053883222775,0.7984517160579537,153.52691193458116,0.6733636488358823,0.3486485320357842,2.8682180135993316,0.24918032786885247,46.83507088416336,28.197468848539838,0.7759245121502552,1.206383805263388,0.19103601174260576
pc_control_c1_37,0,3000.0,436.0,23.56124872549269,69.46221994724903,0.9288321122147973,301.99494936611666,0.6926489664360473,0.2451029265912439,4.079918644413788,0.29086057371581053,66.06936997622205,24.478760184251893,0.6086878404145849,1.2194756827435616,0.14530433787579664
pc_control_c1_38,0,1645.0,330.0,20.12188299403865,47.265209192385896,0.7326840305062289,205.2609306503489,0.6454746246866317,0.30797268428129754,3.2470412183913537,0.2727272727272727,45.92655003154109,31.256184463076593,0.8249660366110128,1.3054478184207738,0.1971379555138466
pc_control_c1_39,0,3180.0,480.0,23.85661494212072,65.79513659838392,0.5094054659935608,346.2670273047588,0.7746465935229504,0.2164449986042807,4.620111374475634,0.23625792811839325,54.4520874852488,46.85747103251345,0.9276457429161163,1.1716580887569945,0.13109695846747643
pc_control_c1_4,0,2544.0,375.0,21.850968611841584,55.65968020030299,0.6155967899005579,286.4741340859453,0.7639310242291875,0.23962666885725847,4.1731582080109915,0.24007682458386684,48.09232993819897,37.89970343190725,0.8877281606011922,1.3902027764836564,0.2205968145056273
