ID,LABEL,Area_bbox,Area_filled,equivalent_diameter_area,feret_diameter_max,Eccentricity,Perimeter,Perimeter_to_Surface_Ratio,Sphericity,Spherical Dispropotion,Solidity,AXIS,axis,Elogantion,Fractal Dimension,Lacunarity,,,,,,,,,,,,,,
ac_301_a_13,2,3685,447,23.507147049675353,68.06614430096654,0.3655542174684216,329.6812408671319,0.7596341955463869,0.2240038901936736,4.464208184667689,0.19135802469135801,52.70782542330787,49.05991937372129,0.9647746101246755,1.3822342377698797,0.22920128434748718,,,,,,,,,,,,,,
ac_301_a_14,2,3526,416,23.014509567006368,86.20904824900923,0.8963879482185418,285.03048327204937,0.6851694309424263,0.25366484788460275,3.9422096058611955,0.18629646215853113,87.57794520617776,38.82071068,0.6657855500198873,1.264096474157076,0.16803310967781412,,,,,,,,,,,,,,
ac_301_a_15,2,5530,584,27.17496892263898,79.30952023559341,0.7693713400080652,390.00104602052653,0.6724155965871147,0.2189037275669261,4.568218235088148,0.18613607188703465,71.34890135504835,45.577806696890974,0.7992507748929573,1.2798368000893554,0.15743012094179276,,,,,,,,,,,,,,
ac_301_a_16,2,4656,664,26.05065598682386,97.12878049270464,0.890276354,372.00104602052653,0.6979381726463912,0.22000085845157796,4.545436808920904,0.2171964140179299,88.51046908221822,40.30949970626683,0.6748486490248525,1.1321889071580378,0.12409837577133516,,,,,,,,,,,,,,
ac_301_a_17,2,3290,509,25.45739437315213,78.71467461661771,0.8408291562193441,352.28531726798843,0.6921126075991915,0.22702269785883075,4.404845900570827,0.25148221343873517,67.44469948819197,36.507855707385794,0.7357313308651624,1.333013466233617,0.14236542092425636,,,,,,,,,,,,,,
ac_301_a_18,2,2494,290,19.04923279949934,58.137767414994535,0.9253297837797428,208.18986283848344,0.7304907468016962,0.28745362,3.4788220734264095,0.19819193324061196,70.38021965952262,26.685594780067944,0.6157623549908365,1.3490314973522688,0.2302573889757671,,,,,,,,,,,,,,
ac_301_a_19,2,2420,256,18.05406667,58.18934610390462,0.7897199728243787,205.29036790187178,0.8019154996166866,0.2762843859098533,3.619458974153835,0.16070307595731326,71.11559868404485,43.62710801207636,0.7832416566021926,1.2322796278646257,0.16317591710502183,,,,,,,,,,,,,,
ac_301_a_2,2,1820,321,20.216574731145414,66.28725368,0.9437737426913206,218.05992052357226,0.6793143941544307,0.2912605053859488,3.433352553841455,0.2402694610778443,69.93049529127636,23.118467814204834,0.574971372,1.1294025231588747,0.128641445,,,,,,,,,,,,,,
ac_301_a_20,2,2080,388,22.22649192646566,70.68238818828917,0.882941806,292.4386001800126,0.7537077324227129,0.23877348512910102,4.188069707402042,0.2698191933240612,63.246623423747366,29.69317941803282,0.6851878904636874,1.3873483811847078,0.155771529,,,,,,,,,,,,,,
ac_301_a_21,2,3132,422,22.36924542940416,70.21395872616783,0.521076875,285.2731239591687,0.7258858116009381,0.24634307,4.059379468355904,0.17404782993799822,56.94664044948266,48.60451276269671,0.9238559132286877,1.2947068357156346,0.20309022592183212,,,,,,,,,,,,,,
ac_301_a_22,2,4410,380,21.996159369293583,72.80109889280519,0.7845132889045213,282.99494936611666,0.7447235509634649,0.24418447338564694,4.095264478264651,0.17649790989317232,69.55246606412936,43.13031922786223,0.7874719078383915,1.155725554170676,0.14535675407422355,,,,,,,,,,,,,,
ac_301_a_23,2,4485,641,27.70854462932514,73.35529974037323,0.7349745996113943,446.1787155501902,0.7399315349091048,0.19509886333733178,5.125606489418495,0.22669172932330828,74.07733180613633,50.23144148644236,0.8234650192226081,1.3321469909282795,0.16800530600722888,,,,,,,,,,,,,,
ac_301_a_24,2,2480,471,23.829914749152643,62.03224967708329,0.8348341263456537,295.1309883354377,0.6617286733978424,0.2536632480846802,3.9422344685351134,0.2851662404092072,55.66997001561358,30.646406042901113,0.7419579318591436,1.2298275745507463,0.1386297170906346,,,,,,,,,,,,,,
ac_301_a_25,2,2040,373,21.792621462004423,60.207972893961475,0.855914776,247.78174593052023,0.6642942250147995,0.2763058240242363,3.6191781462857784,0.27609178386380456,51.92124273822727,26.849352455312047,0.7191084111984168,1.0892315070450294,0.09184157,,,,,,,,,,,,,,
ac_301_a_26,2,2499,297,19.44613444328572,57.14017850864661,0.7358787977633299,234.50966799187808,0.7895948417234953,0.26050880388377723,3.838641862,0.19591029,60.85259578178456,41.204100773502084,0.8228689329263672,1.1647743934332495,0.15521254654754144,,,,,,,,,,,,,,
ac_301_a_27,2,3105,340,20.806283791440396,69.06518659932803,0.8989593199221514,258.74621202458746,0.7610182706605514,0.25262154678995735,3.958490527458657,0.20286396181384247,68.10279507826338,29.831211937201783,0.6618399530052965,1.2057243765252998,0.13307262191735034,,,,,,,,,,,,,,
ac_301_a_28,2,2562,429,22.736210219877808,64.63745044476924,0.7864528238389233,305.6396103067893,0.7528069219379047,0.23369978428366897,4.278994108039836,0.21527041357370094,60.170847393985724,37.16454500240772,0.7859073423923744,1.1610472794909792,0.12719842308282825,,,,,,,,,,,,,,
ac_301_a_29,2,3120,387,22.197831060995757,65.76473218982953,0.8110299104490403,278.4325035256027,0.7194638333994903,0.25046121449121367,3.992634157,0.17535115541458995,64.04877989994505,37.46883646793663,0.7648559913250691,1.317854686,0.2727367695112297,,,,,,,,,,,,,,
ac_301_a_3,2,5106,708,29.918011296689148,89.14033879,0.860174796,493.2203461105328,0.7015936644531049,0.1905643293933204,5.2475717946983815,0.23464619492656877,79.31580672717404,40.45100858001721,0.7141423763268168,1.4280217300649793,0.24285191026965952,,,,,,,,,,,,,,
ac_301_a_30,2,3162,322,20.248040236149336,67.42403132415029,0.6420577602416979,250.74621202458746,0.7787149441757375,0.2536871601842574,3.941862880540279,0.18775510204081633,60.92090485971879,46.70539353312554,0.8755890974142407,1.1750971957909973,0.20687299741361173,,,,,,,,,,,,,,
ac_301_a_31,2,1593,362,19.67396303746374,59.682493245507096,0.8908176998666739,226.2253967444162,0.7441624892908427,0.273212374,3.660156327043762,0.2751131221719457,53.39856437873173,24.26221966143785,0.6740629777477459,1.3456381882837318,0.16376686082462422,,,,,,,,,,,,,,
ac_301_a_32,2,3036,600,26.582850624566497,69.87131027825369,0.8923235094695736,339.89444430272835,0.6124224221670781,0.245701245,4.069983442,0.29118572927597064,69.57351161312263,31.40523610805508,0.6718604388621476,1.3767142567931507,0.12865848577463695,,,,,,,,,,,,,,
ac_301_a_33,2,2200,235,17.29772508,59.36328831862332,0.9341506186358922,167.22539674441617,0.7115974329549625,0.32496502983043407,3.0772541910795677,0.2359437751004016,57.00458258,20.34373851005365,0.5973935063982116,1.0735707104081869,0.10872931677172966,,,,,,,,,,,,,,
ac_301_a_34,2,1820,321,20.216574731145414,66.28725368,0.9437737426913206,218.05992052357226,0.6793143941544307,0.2912605053859488,3.433352553841455,0.2402694610778443,69.93049529127636,23.118467814204834,0.574971372,1.1294025231588747,0.128641445,,,,,,,,,,,,,,
ac_301_a_35,2,5106,708,29.918011296689148,89.14033879,0.860174796,493.2203461105328,0.7015936644531049,0.1905643293933204,5.2475717946983815,0.23464619492656877,79.31580672717404,40.45100858001721,0.7141423763268168,1.4280217300649793,0.24285191026965952,,,,,,,,,,,,,,
ac_301_a_36,2,3600,319,20.153496341094687,81.02468759581859,0.9165054194678004,246.22539674441617,0.7718664474746588,0.2571386903482273,3.8889519062485727,0.18676815,83.53046856986596,33.41404760869516,0.6324731373645655,1.1754011815131955,0.1155290941860472,,,,,,,,,,,,,,
ac_301_a_37,2,2546,348,21.049640414216977,72.61542535852834,0.8625985886123329,268.3675323681471,0.7711710700234112,0.24641354750504776,4.058218430459936,0.17984496124031008,72.02359186895198,36.435942482806674,0.7112587396059447,1.1434140174831309,0.095420714,,,,,,,,,,,,,,
ac_301_a_38,2,4050,310,19.867165345562018,82.76472678623425,0.958463407,210.77564927611036,0.6799214492777753,0.29611836524583546,3.377027963698931,0.19206939281288724,81.04334153032467,23.11481946559252,0.534055735,1.0445350951102732,0.13214285914366047,,,,,,,,,,,,,,
ac_301_a_39,2,1566,197,15.797308339337176,55.31726674375732,0.8749025502028943,157.6984848,0.8045841061726275,0.31470630732565735,3.1775658025347497,0.21420765027322405,60.80346627458857,29.447058305500267,0.6959159478342305,1.0160088778606378,0.13996551334194282,,,,,,,,,,,,,,
ac_301_a_4,2,3600,319,20.153496341094687,81.02468759581859,0.9165054194678004,246.22539674441617,0.7718664474746588,0.2571386903482273,3.8889519062485727,0.18676815,83.53046856986596,33.41404760869516,0.6324731373645655,1.1754011815131955,0.1155290941860472,,,,,,,,,,,,,,
ac_301_a_40,2,6720,668,29.076297180076903,111,0.9551548302796463,406.3208511739212,0.611928993,0.22481219300119948,4.448157311,0.21530479896238652,108.4927662003801,32.12544823862429,0.5441569831102733,1.2323038310851762,0.15164496753307602,,,,,,,,,,,,,,
ac_301_a_41,2,5229,806,29.120053859730724,98.00510190801293,0.8904051252026667,461.1431816442574,0.6924071796460322,0.19838382289785803,5.040733591039177,0.19646017699115045,90.89396783,41.37210591,0.6746620517385301,1.2935802916123003,0.1545027707449256,,,,,,,,,,,,,,
ac_301_a_42,2,2508,270,18.26441241104166,60,0.8436056975485997,204.29036790187178,0.7797342286330984,0.28087150873517513,3.5603468806900893,0.17994505494505494,57.847341576239174,31.06189089,0.7327776964579735,1.2379633820300227,0.16003980014541114,,,,,,,,,,,,,,
ac_301_a_43,2,3132,281,18.91508160359296,66.24198064671678,0.8099658162532807,208.53300858899107,0.742110351,0.2849595937352058,3.5092694613020616,0.16384839650145772,63.06033340437074,36.98344079750605,0.7658179218938614,1.2250958458969892,0.21321185822784833,,,,,,,,,,,,,,
ac_301_a_44,2,2350,417,23.04215463350949,57.14017850864661,0.6389817083652212,266.12489168102786,0.638189189,0.27201162304756354,3.6763134927699084,0.25226860254083483,51.34348678149522,39.494535954333415,0.87705298,1.4906217408244922,0.2498976832357813,,,,,,,,,,,,,,
ac_301_a_45,2,3685,447,23.507147049675353,68.06614430096654,0.3655542174684216,329.6812408671319,0.7596341955463869,0.2240038901936736,4.464208184667689,0.19135802469135801,52.70782542330787,49.05991937372129,0.9647746101246755,1.3822342377698797,0.22920128434748718,,,,,,,,,,,,,,
ac_301_a_46,2,3526,416,23.014509567006368,86.20904824900923,0.8963879482185418,285.03048327204937,0.6851694309424263,0.25366484788460275,3.9422096058611955,0.18629646215853113,87.57794520617776,38.82071068,0.6657855500198873,1.264096474157076,0.16803310967781412,,,,,,,,,,,,,,
ac_301_a_47,2,5530,584,27.17496892263898,79.30952023559341,0.7693713400080652,390.00104602052653,0.6724155965871147,0.2189037275669261,4.568218235088148,0.18613607188703465,71.34890135504835,45.577806696890974,0.7992507748929573,1.2798368000893554,0.15743012094179276,,,,,,,,,,,,,,
ac_301_a_48,2,4656,664,26.05065598682386,97.12878049270464,0.890276354,372.00104602052653,0.6979381726463912,0.22000085845157796,4.545436808920904,0.2171964140179299,88.51046908221822,40.30949970626683,0.6748486490248525,1.1321889071580378,0.12409837577133516,,,,,,,,,,,,,,
ac_301_a_49,2,3290,509,25.45739437315213,78.71467461661771,0.8408291562193441,352.28531726798843,0.6921126075991915,0.22702269785883075,4.404845900570827,0.25148221343873517,67.44469948819197,36.507855707385794,0.7357313308651624,1.333013466233617,0.14236542092425636,,,,,,,,,,,,,,
ac_301_a_5,2,2546,348,21.049640414216977,72.61542535852834,0.8625985886123329,268.3675323681471,0.7711710700234112,0.24641354750504776,4.058218430459936,0.17984496124031008,72.02359186895198,36.435942482806674,0.7112587396059447,1.1434140174831309,0.095420714,,,,,,,,,,,,,,
ac_301_a_50,2,2494,290,19.04923279949934,58.137767414994535,0.9253297837797428,208.18986283848344,0.7304907468016962,0.28745362,3.4788220734264095,0.19819193324061196,70.38021965952262,26.685594780067944,0.6157623549908365,1.3490314973522688,0.2302573889757671,,,,,,,,,,,,,,
ac_301_a_51,2,2420,256,18.05406667,58.18934610390462,0.7897199728243787,205.29036790187178,0.8019154996166866,0.2762843859098533,3.619458974153835,0.16070307595731326,71.11559868404485,43.62710801207636,0.7832416566021926,1.2322796278646257,0.16317591710502183,,,,,,,,,,,,,,
ac_301_a_52,2,2080,388,22.22649192646566,70.68238818828917,0.882941806,292.4386001800126,0.7537077324227129,0.23877348512910102,4.188069707402042,0.2698191933240612,63.246623423747366,29.69317941803282,0.6851878904636874,1.3873483811847078,0.155771529,,,,,,,,,,,,,,
ac_301_a_53,2,3132,422,22.36924542940416,70.21395872616783,0.521076875,285.2731239591687,0.7258858116009381,0.24634307,4.059379468355904,0.17404782993799822,56.94664044948266,48.60451276269671,0.9238559132286877,1.2947068357156346,0.20309022592183212,,,,,,,,,,,,,,
ac_301_a_54,2,4410,380,21.996159369293583,72.80109889280519,0.7845132889045213,282.99494936611666,0.7447235509634649,0.24418447338564694,4.095264478264651,0.17649790989317232,69.55246606412936,43.13031922786223,0.7874719078383915,1.155725554170676,0.14535675407422355,,,,,,,,,,,,,,
ac_301_a_55,2,4485,641,27.70854462932514,73.35529974037323,0.7349745996113943,446.1787155501902,0.7399315349091048,0.19509886333733178,5.125606489418495,0.22669172932330828,74.07733180613633,50.23144148644236,0.8234650192226081,1.3321469909282795,0.16800530600722888,,,,,,,,,,,,,,
ac_301_a_56,2,2480,471,23.829914749152643,62.03224967708329,0.8348341263456537,295.1309883354377,0.6617286733978424,0.2536632480846802,3.9422344685351134,0.2851662404092072,55.66997001561358,30.646406042901113,0.7419579318591436,1.2298275745507463,0.1386297170906346,,,,,,,,,,,,,,
ac_301_a_57,2,2040,373,21.792621462004423,60.207972893961475,0.855914776,247.78174593052023,0.6642942250147995,0.2763058240242363,3.6191781462857784,0.27609178386380456,51.92124273822727,26.849352455312047,0.7191084111984168,1.0892315070450294,0.09184157,,,,,,,,,,,,,,
ac_301_a_58,2,2499,297,19.44613444328572,57.14017850864661,0.7358787977633299,234.50966799187808,0.7895948417234953,0.26050880388377723,3.838641862,0.19591029,60.85259578178456,41.204100773502084,0.8228689329263672,1.1647743934332495,0.15521254654754144,,,,,,,,,,,,,,
ac_301_a_59,2,3105,340,20.806283791440396,69.06518659932803,0.8989593199221514,258.74621202458746,0.7610182706605514,0.25262154678995735,3.958490527458657,0.20286396181384247,68.10279507826338,29.831211937201783,0.6618399530052965,1.2057243765252998,0.13307262191735034,,,,,,,,,,,,,,
ac_301_a_6,2,4050,310,19.867165345562018,82.76472678623425,0.958463407,210.77564927611036,0.6799214492777753,0.29611836524583546,3.377027963698931,0.19206939281288724,81.04334153032467,23.11481946559252,0.534055735,1.0445350951102732,0.13214285914366047,,,,,,,,,,,,,,
ac_301_a_60,2,2562,429,22.736210219877808,64.63745044476924,0.7864528238389233,305.6396103067893,0.7528069219379047,0.23369978428366897,4.278994108039836,0.21527041357370094,60.170847393985724,37.16454500240772,0.7859073423923744,1.1610472794909792,0.12719842308282825,,,,,,,,,,,,,,
ac_301_a_61,2,3120,387,22.197831060995757,65.76473218982953,0.8110299104490403,278.4325035256027,0.7194638333994903,0.25046121449121367,3.992634157,0.17535115541458995,64.04877989994505,37.46883646793663,0.7648559913250691,1.317854686,0.2727367695112297,,,,,,,,,,,,,,
ac_301_a_62,2,3162,322,20.248040236149336,67.42403132415029,0.6420577602416979,250.74621202458746,0.7787149441757375,0.2536871601842574,3.941862880540279,0.18775510204081633,60.92090485971879,46.70539353312554,0.8755890974142407,1.1750971957909973,0.20687299741361173,,,,,,,,,,,,,,
ac_301_a_63,2,1593,362,19.67396303746374,59.682493245507096,0.8908176998666739,226.2253967444162,0.7441624892908427,0.273212374,3.660156327043762,0.2751131221719457,53.39856437873173,24.26221966143785,0.6740629777477459,1.3456381882837318,0.16376686082462422,,,,,,,,,,,,,,
ac_301_a_7,2,1566,197,15.797308339337176,55.31726674375732,0.8749025502028943,157.6984848,0.8045841061726275,0.31470630732565735,3.1775658025347497,0.21420765027322405,60.80346627458857,29.447058305500267,0.6959159478342305,1.0160088778606378,0.13996551334194282,,,,,,,,,,,,,,
ac_301_a_8,2,6720,668,29.076297180076903,111,0.9551548302796463,406.3208511739212,0.611928993,0.22481219300119948,4.448157311,0.21530479896238652,108.4927662003801,32.12544823862429,0.5441569831102733,1.2323038310851762,0.15164496753307602,,,,,,,,,,,,,,
ac_301_a_9,2,5229,806,29.120053859730724,98.00510190801293,0.8904051252026667,461.1431816442574,0.6924071796460322,0.19838382289785803,5.040733591039177,0.19646017699115045,90.89396783,41.37210591,0.6746620517385301,1.2935802916123003,0.1545027707449256,,,,,,,,,,,,,,
ac_301_b_0,2,2550,466,23.480049464818542,78.44743462982075,0.8819517068524237,304.78174593052023,0.7038839397933493,0.24202483216109247,4.131807430959799,0.2245850622406639,71.30034346002527,33.60668809,0.6865418985631352,1.3816902946387573,0.11573408220237417,,,,,,,,,,,,,,
ac_301_b_1,2,3840,531,25.977239243415305,74.40430095,0.6284810882486516,377.8589103967955,0.7129413403713123,0.21597983194827447,4.630061941336691,0.1909221902017291,64.74707942912858,50.36188836195224,0.8819438,1.4846232115419344,0.259888646,,,,,,,,,,,,,,
ac_301_b_10,2,2050,274,18.643883600599406,50.695167422546305,0.839354484,196.8111831820431,0.7209200849159088,0.29760243705181044,3.360187537,0.2171837708830549,50.65884169160394,27.53735837066463,0.737281795,1.1196173869567276,0.11700465632876587,,,,,,,,,,,,,,
ac_301_b_11,2,4158,403,22.65205369339104,82.32860985,0.9255679452806282,304.6579002700189,0.7559749386352826,0.23358503228968117,4.281096225206104,0.18537258509659613,88.25100349305177,33.41020037072497,0.6152897976030411,1.1580431303645717,0.14461735966474928,,,,,,,,,,,,,,
ac_301_b_12,2,2376,218,16.66031874701878,56.85068161420758,0.8730755638994021,162.97665940288704,0.7475993550591149,0.3211498822829065,3.1138108875876305,0.19464285714285715,60.29318804583512,29.398049610568634,0.6982728160616315,1.1687487051677645,0.15848048209580337,,,,,,,,,,,,,,
ac_301_b_13,2,2704,472,23.883285285767386,56.08029957123981,0.522010188,287.13098833543773,0.6409173846773164,0.2613147192239007,3.8268031857140663,0.23554153522607782,54.73536471666732,46.68594090609604,0.9235471019741835,1.3335861251163157,0.25137568303907787,,,,,,,,,,,,,,
ac_301_b_14,2,4455,422,23.179885415554555,99.12618221237011,0.9613274611847055,281.1370849898476,0.666201623,0.25902579780675006,3.8606193223505265,0.1833188531711555,116.14509106935013,31.987275835419105,0.5247931990764513,1.1334365244611653,0.12272827118147443,,,,,,,,,,,,,,
ac_301_b_15,2,3283,274,18.677998695187732,69.92138442565336,0.8230882127718208,210.0538238691624,0.7666197951429284,0.27935060835222447,3.579730883346176,0.1607981220657277,65.30020698129393,37.08487200157889,0.753600388,1.223458880051155,0.1376088690708846,,,,,,,,,,,,,,
ac_301_b_16,2,2624,296,19.413369239820483,64.62971453,0.5748459142864825,209.81118318204307,0.7088215648041996,0.29068468734733255,3.4401536906728176,0.19220779220779222,53.75505298412253,43.98569989336914,0.9045781772182594,1.0140934345474408,0.14334593343173885,,,,,,,,,,,,,,
ac_301_b_17,2,4042,414,22.42609239636699,89.02246907382428,0.8924200278081348,274.4386001800126,0.6947812662785129,0.2567191607701678,3.8953072182066966,0.19258898098488542,78.73812055762404,35.52708097,0.6717183937850443,1.201981310412839,0.14040613436495686,,,,,,,,,,,,,,
ac_301_b_2,2,1892,308,19.802974013476614,46.17358552246078,0.32569076139666037,219.57463914933368,0.7129046725627717,0.2833336214099683,3.5294081762116556,0.262350937,37.31903451830643,35.284264532647065,0.9723560817685376,1.4055272100978702,0.20663439873910036,,,,,,,,,,,,,,
ac_301_b_3,2,4818,567,26.86869594648831,79.20227269466452,0.6609847004499761,419.06601717798213,0.7390935047230726,0.20142529896709668,4.964619663607164,0.1731297709923664,69.40414957614601,52.08083063872014,0.8662559538106728,1.3020073695844485,0.16474350428169923,,,,,,,,,,,,,,
ac_301_b_4,2,1922,222,16.812470934731934,63.150613615387776,0.9109937878897677,173.56244584051393,0.7818128191014141,0.3043166102059891,3.2860513243858405,0.16517857142857142,73.82421990862458,30.44659032614228,0.6421994045449698,1.143112054,0.13489774925950682,,,,,,,,,,,,,,
ac_301_b_5,2,3216,464,24.306031118985995,69.92138442565336,0.7308832411863921,388.43250352560267,0.8371390162189712,0.19658408631680904,5.086881744783908,0.20476610767872905,68.86283590269285,46.99905893433898,0.8261371063544037,1.4399340887038283,0.16210348091941698,,,,,,,,,,,,,,
ac_301_b_6,2,1820,518,23.58825303088947,53.36665625650534,0.7339992531468017,311.7228714274745,0.7133246485754565,0.2377261639273098,4.206520575942044,0.32832456799398946,50.13969340060335,34.052386574257795,0.8241057427634711,1.3823735816962694,0.13024212336843896,,,,,,,,,,,,,,
ac_301_b_7,2,2550,466,23.480049464818542,78.44743462982075,0.8819517068524237,304.78174593052023,0.7038839397933493,0.24202483216109247,4.131807430959799,0.2245850622406639,71.30034346002527,33.60668809,0.6865418985631352,1.3816902946387573,0.11573408220237417,,,,,,,,,,,,,,
ac_301_b_8,2,2025,232,17.186959427966244,75.42545989,0.9573648087235644,163.29036790187178,0.7038377926804817,0.3306650978267877,3.0242078966671895,0.17326362957430919,86.61930027519375,25.022728680791218,0.5374771404445211,1.1744982339828036,0.1134293087187478,,,,,,,,,,,,,,
ac_301_b_9,2,2548,367,21.616635097022034,65,0.7908303945525246,248.37362902255703,0.676767382,0.2734213864949734,3.657358383040692,0.1947983014861996,64.32461685410057,39.36894030440068,0.7823268908945443,1.4152557384635216,0.2549536464301247,,,,,,,,,,,,,,
ac_306_a_0,1,1188,238,17.407785949022028,46.22769732530488,0.5470146342639614,162.01828996322962,0.6807491174925614,0.3375432024688251,2.962583730574039,0.25591397849462366,37.40862971281105,31.315625957065073,0.914944284,1.2118020981572577,0.18923820961850502,,,,,,,,,,,,,,
ac_306_a_1,1,2520,473,24.410573670769317,62.12889826803627,0.8628091619735339,307.61017305526644,0.6572866945625352,0.24930280475549563,4.011186320108804,0.30648330058939094,57.007287151606434,28.81888085557527,0.7110061684965442,1.2404445591503872,0.13273713623923375,,,,,,,,,,,,,,
ac_306_a_10,1,2929,610,26.702324712498182,101.31633629380802,0.9661555125682546,396.79393923934003,0.7085606057845357,0.2114140838727721,4.730053843535773,0.25688073394495414,105.44871606428582,27.20158430233241,0.5078979402897459,1.5195108027750697,0.09812966,,,,,,,,,,,,,,
